stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
792,792,"W 38th St at Elmwood Ave",,42.0923995972,-80.093025,,,0,,0
793,793,"W 38th St at Elmwood Ave",,42.0926094055,-80.092911,,,0,,0
794,794,"W 38th St at Melrose Ave",,42.0917167664,-80.095261,,,0,,0
795,795,"W 38th St at Melrose Ave",,42.0915145874,-80.095383,,,0,,0
796,796,"W 38th St opp Washington Ave",,42.0908699036,-80.097542,,,0,,0
797,797,"W 38th St at Washington Ave",,42.090675354,-80.097679,,,0,,0
799,799,"W 38th St at Grover Cleveland",,42.0896530151,-80.100861,,,0,,0
800,800,"Zuck Rd at W Grandview",,42.0735626221,-80.121727,,,0,,0
801,801,"Zuck Rd at Golden Living",,42.0720672607,-80.120842,,,0,,0
802,802,"Zuck Rd",,42.0721664429,-80.120682,,,0,,0
803,803,"Zuck Rd (Trailer Court Entrance)",,42.070728302,-80.119278,,,0,,0
804,804,"Zuck Rd at Zuck Rd 2A",,42.0702323914,-80.118393,,,0,,0
805,805,"Zuck Rd at Erie Federal Credit Union",,42.067199707,-80.115829,,,0,,0
806,806,"Zuck Rd opp Erie Federal Credit Union",,42.067111969,-80.11541,,,0,,0
807,807,"Interchange Rd at Humane Society",,42.0660896301,-80.111748,,,0,,0
808,808,"Interchange Rd at Village Common",,42.066368103,-80.111458,,,0,,0
809,809,"Millcreek Mall Plaza at Davids Bridal",,42.0670814514,-80.102379,,,0,,0
813,813,"E 2nd St at German St",,42.1355171204,-80.081764,,,0,,0
814,814,"E 2nd St at Parade St",,42.1364173889,-80.079353,,,0,,0
815,815,"Parade St at E 3rd St",,42.1355934143,-80.078751,,,0,,0
816,816,"E 3rd St at German St",,42.1347084045,-80.081032,,,0,,0
817,817,"E 3rd St at Holland St",,42.1338539124,-80.083405,,,0,,0
818,818,"E 3rd St at French St",,42.1329803467,-80.085785,,,0,,0
82,82,"State St at E 29th St",,42.1094284058,-80.071716,,,0,,0
823,823,"Parade St at E 13th St",,42.1257667542,-80.072258,,,0,,0
824,824,"Parade St at E 18th St",,42.1216812134,-80.069588,,,0,,0
825,825,"Parade St at E 20th St",,42.1200447083,-80.068451,,,0,,0
826,826,"Parade St at E 21st St",,42.1192512512,-80.067924,,,0,,0
827,827,"Parade St at E 22nd St",,42.1184387207,-80.06736,,,0,,0
828,828,"Parade St at E 23rd St",,42.1176223755,-80.066833,,,0,,0
829,829,"Parade St at E 24th St",,42.1168136597,-80.066322,,,0,,0
83,83,"State St at E 26th St",,42.1118164062,-80.073318,,,0,,0
830,830,"Parade St at E 25th St",,42.1159934998,-80.06575,,,0,,0
831,831,"Parade St at E 27th St",,42.1142349243,-80.064529,,,0,,0
832,832,"Parade St at E 28th St",,42.1134529114,-80.064003,,,0,,0
833,833,"Old French Rd at E 30th St",,42.1115379333,-80.063553,,,0,,0
834,834,"Old French Rd at E 31st St",,42.110584259,-80.0634,,,0,,0
835,835,"Old French Rd at E 32nd St",,42.1095695496,-80.063148,,,0,,0
836,836,"Old French Rd at E 33rd St",,42.108669281,-80.062935,,,0,,0
837,837,"Old French Rd at E 34th St",,42.1072387695,-80.062599,,,0,,0
838,838,"Old French Rd at E 35th St",,42.1064758301,-80.062416,,,0,,0
839,839,"Old French Rd at E 38th St",,42.1042137146,-80.061882,,,0,,0
84,84,"W 10th St at Liberty St",,42.119392395,-80.099556,,,0,,0
840,840,"Old French Rd at VA Hospital",,42.1017112732,-80.061378,,,0,,0
841,841,"Old French Rd at E 41st St",,42.1002082825,-80.060936,,,0,,0
842,842,"Old French Rd at E 42nd St",,42.0986366272,-80.060471,,,0,,0
843,843,"Old French Rd at E 41st St",,42.1000938416,-80.060715,,,0,,0
844,844,"Old French Rd at E 39th St",,42.1023597717,-80.06134,,,0,,0
845,845,"Old French Rd at E 38th St",,42.1039962769,-80.061661,,,0,,0
846,846,"E 38th St at Sunset",,42.104675293,-80.059921,,,0,,0
847,847,"E 38th St at ParadeIB",,42.105178833,-80.05854,,,0,,0
848,848,"E 38th St opp Wallace St IB",,42.1060523987,-80.05619,,,0,,0
849,849,"E 38 St at Briggs Ave",,42.1073684692,-80.052559,,,0,,0
85,85,"W 10th St at Plum St",,42.1188697815,-80.100983,,,0,,0
850,850,"E 38th St at Lewis Ave",,42.1079063416,-80.051064,,,0,,0
851,851,"E 38th St at Pine Ave",,42.108379364,-80.049797,,,0,,0
852,852,"E 38th St at Perry St",,42.1096000671,-80.046478,,,0,,0
853,853,"East Ave at E 37th St",,42.1111335754,-80.044891,,,0,,0
854,854,"East Ave at E 36th St",,42.1118507385,-80.045364,,,0,,0
855,855,"East Ave at E 35th St",,42.1125640869,-80.045837,,,0,,0
856,856,"East Ave at E 34th St",,42.1132736206,-80.046295,,,0,,0
857,857,"East Ave at Perry St",,42.1127662659,-80.049324,,,0,,0
858,858,"E 34th St at Wayne St",,42.1119422913,-80.051559,,,0,,0
859,859,"E 34th St at Reed St",,42.1111106873,-80.053787,,,0,,0
86,86,"W 10th St at at Cascade St",,42.1180152893,-80.103355,,,0,,0
860,860,"E 34th St at Pine Ave",,42.1103553772,-80.055855,,,0,,0
861,861,"Pine Ave at E 32nd St",,42.1112251282,-80.058937,,,0,,0
862,862,"Parade St at E 27th St",,42.1141967773,-80.064255,,,0,,0
863,863,"Parade St at E 26th St",,42.1150665283,-80.064842,,,0,,0
864,864,"Parade St at E 25th St",,42.1159515381,-80.065468,,,0,,0
865,865,"Parade St at E 24th St",,42.1167793274,-80.066025,,,0,,0
866,866,"Parade St at E 23rd St",,42.1175842285,-80.066544,,,0,,0
867,867,"Parade St at E 22nd St",,42.1183929443,-80.067093,,,0,,0
868,868,"Parade St at E 21st St",,42.1192092896,-80.067627,,,0,,0
869,869,"Parade St at E 18th St",,42.1216201782,-80.069206,,,0,,0
87,87,"W 10th St at Raspberry Sreet",,42.1171264648,-80.105728,,,0,,0
870,870,"Parade St at E 13th St",,42.1258888245,-80.072075,,,0,,0
871,871,"Parade St at E 12th St",,42.1265830994,-80.072502,,,0,,0
872,872,"Parade St at E 11th St",,42.1276512146,-80.073235,,,0,,0
873,873,"E Lakeview at Parade",,42.0993156433,-80.054688,,,0,,0
874,874,"Parade at E Lakeview",,42.0994567871,-80.05452,,,0,,0
875,875,"E Grandview opp Mercyhurst Prep",,42.09897995,-80.053413,,,0,,0
876,876,"E Grandview at Montmarc",,42.1003494263,-80.049751,,,0,,0
877,877,"E Grandview opp Montmarc",,42.100479126,-80.049828,,,0,,0
878,878,"E Grandview at E Magnolia",,42.1014328003,-80.047325,,,0,,0
879,879,"E Grandview at Wayne St",,42.1022224426,-80.045158,,,0,,0
880,880,"E Grandview opp Wayne St",,42.1020355225,-80.045242,,,0,,0
881,881,"E Grandview at Tanglewood Apartments",,42.1025543213,-80.04377,,,0,,0
882,882,"Lake Pleasant Rd",,42.1017608643,-80.040009,,,0,,0
883,883,"Lake Pleasant Rd",,42.1016578674,-80.040077,,,0,,0
884,884,"E Gore Rd at Lake Pleasant Rd",,42.1000175476,-80.038513,,,0,,0
885,885,"E Gore Rd at Lake Pleasant Rd",,42.1000976562,-80.038574,,,0,,0
886,886,"E Gore Rd at Amy Ave",,42.1012458801,-80.035416,,,0,,0
887,887,"E Gore Rd at Cider Mill Rd",,42.1015625,-80.03331,,,0,,0
888,888,"E Gore Rd at Wattsburg Rd",,42.1034088135,-80.029205,,,0,,0
890,890,"East Grandview Plaza",,42.1077461243,-80.032784,,,0,,0
891,891,"Cider Mill Apartments",,42.0990066528,-80.028725,,,0,,0
892,892,"Bundy at Wager Rd",,42.0947418213,-80.009445,,,0,,0
893,893,"Lake Pleasant Rd at E Grandview",,42.1035079956,-80.041145,,,0,,0
894,894,"E 38th St at Mercyhurst University",,42.106552124,-80.054832,,,0,,0
895,895,"Wattsburg Rd at E Gore Rd",,42.1035575867,-80.029366,,,0,,0
896,896,"Intermodal Transit Center",,42.13722229,-80.084724,,,0,,0
897,897,"E Front St (Bus Shelter)",,42.1359367371,-80.087349,,,0,,0
898,898,"W 2nd St at UPMC Hamot (Bus Shelter)",,42.1332397461,-80.087601,,,0,,0
899,899,"State St opp UPMC Hamot",,42.1329574585,-80.087776,,,0,,0
90,90,"Weschler Ave at W 10th St",,42.1133766174,-80.11235,,,0,,0
9001,9001,"W.6th & Sassafrass",,42.1282043457,-80.088951,,,0,,0
9002,9002,"W. 6th & Myrtle",,42.1273498535,-80.091339,,,0,,0
9003,9003,"W. 6th & Chestnut",,42.1265258789,-80.093735,,,0,,0
9004,9004,"W. 6th & Walnut",,42.125617981,-80.096138,,,0,,0
9005,9005,"W. 6th & Cherry",,42.1247558594,-80.098465,,,0,,0
9006,9006,"Cherry & W. 5th",,42.1255531311,-80.099091,,,0,,0
9007,9007,"Cherry & W. 4th",,42.1265068054,-80.099686,,,0,,0
9008,9008,"Cherry & W. 3rd",,42.1274604797,-80.100349,,,0,,0
9009,9009,"Cherry & Grove",,42.1280021667,-80.100693,,,0,,0
901,901,"State St at E 4th St",,42.1314201355,-80.086388,,,0,,0
9010,9010,"Cherry & W. 2nd",,42.1284141541,-80.101006,,,0,,0
9011,9011,"W. 2nd & Poplar",,42.1276741028,-80.103401,,,0,,0
9012,9012,"W. 2nd & Liberty",,42.1271743774,-80.104752,,,0,,0
9013,9013,"Libery & W. 3rd",,42.1261253357,-80.104362,,,0,,0
9014,9014,"Liberty & W. 4th",,42.1251831055,-80.103745,,,0,,0
9015,9015,"Liberty & W. 4th NB",,42.1251373291,-80.103424,,,0,,0
9016,9016,"Liberty & W.3rd",,42.1261100769,-80.104034,,,0,,0
9017,9017,"Liberty 7 W. 2nd",,42.1270675659,-80.104668,,,0,,0
9018,9018,"W. 2nd & Poplar",,42.1275100708,-80.103508,,,0,,0
9019,9019,"W. 2nd & Cherry",,42.1283950806,-80.101135,,,0,,0
902,902,"State St at E 5th St (Bus Shelter)",,42.1303787231,-80.085701,,,0,,0
9020,9020,"Cherry & W.3rd",,42.1275215149,-80.100517,,,0,,0
9021,9021,"Cherry & W 4th",,42.1265563965,-80.099915,,,0,,0
9022,9022,"Cherry & W. 5th",,42.125579834,-80.099251,,,0,,0
9023,9023,"Cherry & W. 6th",,42.124622345,-80.09861,,,0,,0
9024,9024,"W. 6th & Walnut",,42.1253852844,-80.096153,,,0,,0
9025,9025,"W. 6th& Myrtle",,42.1271324158,-80.0914,,,0,,0
9026,9026,"W. 6th & Peach",,42.12890625,-80.086617,,,0,,0
9027,9027,"Waldron Campus Center",,42.1276397705,-80.086975,,,0,,0
9028,9028,"HawthorneDr & Nathan Circle(Plastikos)",,42.04197,-80.09166,,,0,,0
9029,9029,"Pittsburgh & W. 8th Street",,42.1091690063,-80.133369,,,0,,0
9030,9030,"Pittsburgh outside Jimmy John's",,42.108581543,-80.133125,,,0,,0
9031,9031,"West 8th & Opposite West Erie Plz.",,42.1089019775,-80.134544,,,0,,0
9032,9032,"W.5th at Peach",,42.1297225952,-80.087929,,,0,,0
9036,9036,"W 8th at Peach",,42.1265716553,-80.085434,,,0,,0
9038,9038,"AMIC",,42.116781,-79.976385,,,0,,0
9039,9039,"state at w 9th",,42.1261825562,-80.083702,,,0,,0
904,904,"State St at Erie Community Credit Union",,42.1239509583,-80.081429,,,0,,0
9041,9041,"426 @ S. WASHINGTON ST.",,42.210112,-79.827772,,,0,,0
9042,9042,"426 @ LOOMIS ST.",,42.210218,-79.817539,,,0,,0
9045,9045,"LOOMIS ST. @ 426",,42.210333,-79.817598,,,0,,0
9046,9046,"426 @ S. WASHINGTON ST. IB",,42.210184,-79.827668,,,0,,0
9047,9047,"426 @ S. LAKE ST.",,42.207783,-79.837562,,,0,,0
9048,9048,"HALL AVE @ MAPLE DONUTS LAKE CITY",,42.015508,-80.351603,,,0,,0
905,905,"State St at E 14th St",,42.1220321655,-80.08017,,,0,,0
9050,9050,"E. 14TH & HOLLAND",,42.123198,-80.076341,,,0,,0
9059,9059,"WINLANDFOODS",,42.215467,-79.818008,,,0,,0
906,906,"State St opp E 16th St",,42.1199493408,-80.079117,,,0,,0
9060,9060,"WEST 10TH WESTBOUND AT STATE(NWCORNER)",,42.12545,-80.08304,,,0,,0
907,907,"18TH & STATE",,42.1186943054,-80.078285,,,0,,0
908,908,"State St at WEST SIDE 21st St",,42.1161308289,-80.076553,,,0,,0
9083,9083,"SCALLYWAGS TOUR",,42.137109,-80.090343,,,0,,0
9085,9085,"5TH & FRENCH",,42.1313095093,-80.084877,,,0,,0
9086,9086,"ERIE INSURANCE ARENA",,42.1282234192,-80.082855,,,0,,0
9087,9087,"ERIE PLAYHOUSE",,42.1250801086,-80.083939,,,0,,0
9088,9088,"WARNER THEATRE",,42.1268310547,-80.083366,,,0,,0
909,909,"State St at E SIDE 21st St",,42.1160125732,-80.076218,,,0,,0
9090,9090,"3RD & FRENCH",,42.132916,-80.085939,,,0,,0
9091,9091,"UNION CITY ESTATES",,41.893937,-79.854768,,,0,,0
9092,9092,"UN.CTY.ELEMENTARY",,41.889649,-79.844363,,,0,,0
9093,9093,"State St at W 8th St",,42.1275291443,-80.084053,,,0,,0
9099,9099,"State St at E 9th St",,42.1268310547,-80.083366,,,0,,0
91,91,"Weschler Ave at W 12th St",,42.1124687195,-80.111755,,,0,,0
910,910,"State St at W 24th St",,42.1136665344,-80.074905,,,0,,0
911,911,"State St at E 24th St",,42.1136169434,-80.074608,,,0,,0
9115,9115,"7th & French",,42.1281051636,-80.082741,,,0,,0
912,912,"State St at W 26th St",,42.1120147705,-80.073807,,,0,,0
913,913,"State St at E 18th St",,42.1188583374,-80.078011,,,0,,0
914,914,"E 10th St at French",,42.125995636,-80.081619,,,0,,0
915,915,"French St at Parking Garage",,42.1282234192,-80.082855,,,0,,0
917,917,"Peach St at W 7th St",,42.1277694702,-80.085709,,,0,,0
919,919,"State St at Community Health Net",,42.123134613,-80.081184,,,0,,0
92,92,"Greengarden at W 16th St",,42.1084747314,-80.114883,,,0,,0
920,920,"State St at W 11th St NW CORNER",,42.1245765686,-80.082169,,,0,,0
921,921,"State St at W 14th St",,42.1219215393,-80.080391,,,0,,0
922,922,"Dobbins Landing",,42.1369972229,-80.090141,,,0,,0
923,923,"E 4th St at French St",,42.1318359375,-80.085281,,,0,,0
925,925,"E 6th St at French St",,42.1300697327,-80.083801,,,0,,0
926,926,"E 6th St at German St",,42.1318130493,-80.079079,,,0,,0
927,927,"E 6th St at German St",,42.1316184998,-80.079185,,,0,,0
928,928,"E 6th St at Parade St",,42.1324996948,-80.07679,,,0,,0
929,929,"E 6th St at Parade St",,42.1327400208,-80.076569,,,0,,0
93,93,"W 16th St at Lincoln Ave",,42.1069564819,-80.117577,,,0,,0
930,930,"E 6th St at Wallace St",,42.1333847046,-80.074387,,,0,,0
931,931,"E 6th St at Wallace St",,42.1335792542,-80.07428,,,0,,0
932,932,"E 6th St at Ash St",,42.1344146729,-80.072029,,,0,,0
933,933,"E 6th St at Ash St",,42.1342010498,-80.072136,,,0,,0
934,934,"E 6th St at Reed St",,42.1350402832,-80.069893,,,0,,0
935,935,"E 6th St at Reed St",,42.1352157593,-80.069801,,,0,,0
936,936,"E 6th St at Wayne St (Bus Shelter)",,42.1360626221,-80.067589,,,0,,0
937,937,"E 6th St at Wayne St",,42.135799408,-80.06768,,,0,,0
938,938,"E 6th St at East Ave",,42.1377868652,-80.063286,,,0,,0
939,939,"E Lake Rd at East Ave",,42.1381874084,-80.062988,,,0,,0
94,94,"W 16th St at Kahkwa",,42.1059608459,-80.119438,,,0,,0
940,940,"E Lake Rd at Pennsylvania Ave",,42.1388702393,-80.061111,,,0,,0
941,941,"E Lake Rd at Pennsylvania Ave",,42.1386909485,-80.061226,,,0,,0
942,942,"E Lake Rd at Brandes St",,42.1395568848,-80.058876,,,0,,0
943,943,"E Lake Rd at Dunn",,42.1394577026,-80.059425,,,0,,0
944,944,"E Lake Rd at Hess Ave",,42.1400642395,-80.05777,,,0,,0
945,945,"E Lake Rd at Hess Ave",,42.139919281,-80.057877,,,0,,0
946,946,"E Lake Rd at Gilson Ave",,42.1414871216,-80.053345,,,0,,0
947,947,"E Lake Rd at Hammermill",,42.141746521,-80.053276,,,0,,0
948,948,"E Lake Rd at Cranch Ave",,42.1441116333,-80.046799,,,0,,0
949,949,"E Lake Rd at Downing Ave",,42.144077301,-80.046165,,,0,,0
95,95,"W 15th St OB",,42.1048240662,-80.124962,,,0,,0
950,950,"E Lake Rd at Andrews Park",,42.1444702148,-80.045792,,,0,,0
9500,9500,"26th & Liberty",,42.10572052,-80.090561,,,0,,0
9501,9501,"Intersection Rt. 20 & 98 (Shell Station)",,42.031829834,-80.255196,,,0,,0
9503,9503,"Rice Avenue (Northwest Bank)",,42.0141792297,-80.345024,,,0,,0
9504,9504,"Rt 18 & Crane",,41.9048690796,-80.343689,,,0,,0
9505,9505,"SCI",,41.877266,-80.366236,,,0,,0
951,951,"E Lake Rd at Bacon St",,42.1450386047,-80.043549,,,0,,0
952,952,"E Lake Rd at Lake Ave",,42.1454429626,-80.043144,,,0,,0
953,953,"E Lake Rd at Marne Rd",,42.1456336975,-80.041901,,,0,,0
954,954,"E Lake Rd at Eagle Point",,42.1466217041,-80.039848,,,0,,0
955,955,"E Lake Rd at Chautauqua",,42.1471176147,-80.038528,,,0,,0
956,956,"E Lake Rd at Franklin Ave",,42.1472015381,-80.037506,,,0,,0
957,957,"E Lake Rd at Halley Ave",,42.1485404968,-80.034645,,,0,,0
958,958,"E Lake Rd at Joliette Ave",,42.1491851807,-80.033104,,,0,,0
959,959,"E Lake Rd at General Electric",,42.1498641968,-80.030792,,,0,,0
96,96,"W 15th St at Pittsburgh Ave",,42.1032142639,-80.12928,,,0,,0
960,960,"E Lake Rd at Lake Cliff",,42.1510429382,-80.028687,,,0,,0
963,963,"Main St at Newton Ave",,42.1497154236,-80.017204,,,0,,0
964,964,"Main St at Newton Ave",,42.1499176025,-80.017159,,,0,,0
965,965,"Main St at Priestly Ave",,42.1502494812,-80.016151,,,0,,0
966,966,"Main St at Priestly Ave",,42.150062561,-80.016235,,,0,,0
967,967,"Main St at Smithson Ave",,42.1513175964,-80.013046,,,0,,0
968,968,"Main St at Smithson Ave",,42.1511039734,-80.013145,,,0,,0
969,969,"Iroquois Ave at Iroquois High School",,42.151676178,-80.009773,,,0,,0
97,97,"West Erie Plaza on W. 8th",,42.1087875366,-80.134468,,,0,,0
970,970,"Iroquois Ave at Nagle Rd",,42.1513595581,-80.006805,,,0,,0
971,971,"Nagle Rd at Buffalo Rd",,42.1461181641,-80.003555,,,0,,0
972,972,"Giant Eagle",,42.1441574097,-80.003258,,,0,,0
976,976,"Main St at Napier Ave",,42.1492805481,-80.019005,,,0,,0
977,977,"Iroquois Ave at Tyndall Ave",,42.1518363953,-80.009674,,,0,,0
978,978,"E Lake Rd opp Franklin Ave",,42.1475524902,-80.037323,,,0,,0
979,979,"E Lake Rd opp General Electric",,42.1501960754,-80.030701,,,0,,0
98,98,"W 15th St at Fitness U",,42.1016311646,-80.131004,,,0,,0
980,980,"E 6th St at Perry St",,42.136882782,-80.065346,,,0,,0
983,983,"W 4th St at Sassafras St",,42.1301383972,-80.09024,,,0,,0
99,99,"Giant Eagle (Yorktown Center)",,42.1008033752,-80.134964,,,0,,0
990,990,"W 5th St at Liberty St",,42.124206543,-80.103081,,,0,,0
991,991,"Liberty St at N Park Ave",,42.1236915588,-80.102722,,,0,,0
992,992,"W 6th St at Plum St",,42.1227645874,-80.10376,,,0,,0
9993,9993,"UN.CTY.HIGH",,41.89058,-79.839036,,,0,,0
9994,9994,"FT. LEBOEUF HIGH",,41.950935,-79.987926,,,0,,0
