route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
25,39,t351-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t394-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9407_shp,0,0
25,39,t3BE-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9384_shp,0,0
25,39,t401-b2D2-sl27,"BEHREND TO DOWNTOWN",1,722,9232_shp,0,0
25,39,t455-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t470-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9232_shp,0,0
25,39,t4C6-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9460_shp,0,0
25,39,t4E1-b2D2-sl27,"BEHREND TO DOWNTOWN",1,722,9232_shp,0,0
25,39,t533-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9384_shp,0,0
25,39,t54E-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9232_shp,0,0
25,39,t5A4-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9384_shp,0,0
25,39,t5E7-b2D2-sl27,"BEHREND TO DOWNTOWN",1,722,9232_shp,0,0
25,39,t613-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t656-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9407_shp,0,0
25,39,t6AA-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9384_shp,0,0
25,39,t6C5-b2D2-sl27,"BEHREND TO DOWNTOWN",1,722,9232_shp,0,0
25,39,t716-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t731-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9232_shp,0,0
25,39,t788-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9460_shp,0,0
25,39,t7A3-b2D2-sl27,"BEHREND TO DOWNTOWN",1,722,9407_shp,0,0
25,39,t7F4-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t837-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9407_shp,0,0
25,39,t866-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9460_shp,0,0
25,39,t8A8-b2D2-sl27,"BEHREND TO DOWNTOWN",1,722,9232_shp,0,0
25,39,t8D2-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t913-b2D1-sl27,"BEHREND TO DOWNTOWN",1,721,9232_shp,0,0
25,43,t203-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,43,t21C-b26D-sl2B,"TO 7TH & FRENCH",1,621,9394_shp,0,0
25,43,t25D-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,43,t276-b26C-sl2B,"TO 7TH & FRENCH",1,620,9394_shp,0,0
25,43,t27B-b26E-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,43,t2BC-b26E-sl2B,"BEHREND TO DOWNTOWN",1,622,9227_shp,0,0
25,43,t2D5-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,43,t2F1-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,43,t336-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,43,t352-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,43,t384-b26E-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,43,t3A2-b26E-sl2B,"BEHREND TO DOWNTOWN",1,622,9227_shp,0,0
25,43,t3B6-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9379_shp,0,0
25,43,t3FC-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,43,t412-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9379_shp,0,0
25,43,t456-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,43,t465-b26E-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,43,t47E-b26E-sl2B,"BEHREND TO DOWNTOWN",1,622,9389_shp,0,0
25,43,t4BC-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,43,t4D8-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,43,t519-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,43,t537-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,43,t543-b26E-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,43,t587-b26E-sl2B,"BEHREND TO DOWNTOWN",1,622,9389_shp,0,0
25,43,t5A5-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9379_shp,0,0
25,43,t5E6-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,43,t5FF-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9379_shp,0,0
25,43,t645-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,43,t659-b26E-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,43,t6A8-b26E-sl2B,"BEHREND TO DOWNTOWN",1,622,9227_shp,0,0
25,43,t6AE-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9379_shp,0,0
25,43,t6CA-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,43,t70A-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,43,t726-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9389_shp,0,0
25,43,t78A-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,43,t7D1-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9389_shp,0,0
25,43,t7F5-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,43,t839-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,43,t898-b26D-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,43,t8B6-b26D-sl2B,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,43,t901-b26C-sl2B,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,43,t91A-b26C-sl2B,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,45,t203-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,45,t21C-b26D-sl2D,"TO 7TH & FRENCH",1,621,9394_shp,0,0
25,45,t25D-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,45,t276-b26C-sl2D,"TO 7TH & FRENCH",1,620,9394_shp,0,0
25,45,t27B-b26E-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,45,t2BC-b26E-sl2D,"BEHREND TO DOWNTOWN",1,622,9227_shp,0,0
25,45,t2D5-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,45,t2F1-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,45,t336-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,45,t352-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,45,t384-b26E-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,45,t3A2-b26E-sl2D,"BEHREND TO DOWNTOWN",1,622,9227_shp,0,0
25,45,t3B6-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9379_shp,0,0
25,45,t3FC-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,45,t412-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9379_shp,0,0
25,45,t456-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,45,t465-b26E-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,45,t47E-b26E-sl2D,"BEHREND TO DOWNTOWN",1,622,9389_shp,0,0
25,45,t4BC-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,45,t4D8-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,45,t519-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,45,t537-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,45,t543-b26E-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,45,t587-b26E-sl2D,"BEHREND TO DOWNTOWN",1,622,9389_shp,0,0
25,45,t5A5-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9379_shp,0,0
25,45,t5E6-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,45,t5FF-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9379_shp,0,0
25,45,t645-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,45,t659-b26E-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,622,9470_shp,0,0
25,45,t6A8-b26E-sl2D,"BEHREND TO DOWNTOWN",1,622,9227_shp,0,0
25,45,t6AE-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9379_shp,0,0
25,45,t6CA-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,45,t70A-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,45,t726-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9389_shp,0,0
25,45,t78A-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,45,t7D1-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9389_shp,0,0
25,45,t7F5-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,45,t839-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
25,45,t898-b26D-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,621,9470_shp,0,0
25,45,t8B6-b26D-sl2D,"BEHREND TO DOWNTOWN",1,621,9227_shp,0,0
25,45,t901-b26C-sl2D,"WESLEYVILLE - BUFFALO - SALTSMAN",0,620,9470_shp,0,0
25,45,t91A-b26C-sl2D,"BEHREND TO DOWNTOWN",1,620,9227_shp,0,0
26,39,t283-b2BE-sl27,"E. 26TH - BEHREND",0,702,9455_shp,0,0
26,39,t2D0-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9228_shp,0,0
26,39,t2F3-b2BE-sl27,"E. 26TH - BEHREND",0,702,9455_shp,0,0
26,39,t389-b2C0-sl27,"E. 26TH - BEHREND",0,704,9455_shp,0,0
26,39,t3AC-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9228_shp,0,0
26,39,t3F7-b2BE-sl27,"E. 26TH - BEHREND",0,702,9410_shp,0,0
26,39,t41A-b2C0-sl27,"BEHREND- E26 - D.TOWN",1,704,9228_shp,0,0
26,39,t465-b2C0-sl27,"E. 26TH - BEHREND",0,704,9455_shp,0,0
26,39,t4B0-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9228_shp,0,0
26,39,t4D3-b2BE-sl27,"E. 26TH - BEHREND",0,702,9455_shp,0,0
26,39,t51E-b2C0-sl27,"BEHREND- E26 - D.TOWN",1,704,9228_shp,0,0
26,39,t541-b2C0-sl27,"E. 26TH - BEHREND",0,704,9410_shp,0,0
26,39,t58C-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9412_shp,0,0
26,39,t5AF-b2BE-sl27,"E. 26TH - BEHREND",0,702,9410_shp,0,0
26,39,t5FA-b2C0-sl27,"BEHREND- E26 - D.TOWN",1,704,9412_shp,0,0
26,39,t645-b2C0-sl27,"E. 26TH - BEHREND",0,704,9455_shp,0,0
26,39,t668-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9412_shp,0,0
26,39,t6B3-b2BE-sl27,"E. 26TH - BEHREND",0,702,9410_shp,0,0
26,39,t6D6-b2C0-sl27,"BEHREND- E26 - D.TOWN",1,704,9228_shp,0,0
26,39,t721-b2C0-sl27,"E. 26TH - BEHREND",0,704,9455_shp,0,0
26,39,t76C-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9228_shp,0,0
26,39,t78F-b2BE-sl27,"E. 26TH - BEHREND",0,702,9455_shp,0,0
26,39,t7DA-b2C0-sl27,"BEHREND- E26 - D.TOWN",1,704,9228_shp,0,0
26,39,t848-b2BE-sl27,"BEHREND- E26 - D.TOWN",1,702,9228_shp,0,0
26,43,t217-b25A-sl2B,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,43,t269-b25A-sl2B,"BEHREND- E26 - D.TOWN",1,602,9259_shp,0,0
26,43,t276-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t2CA-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,43,t2DA-b25C-sl2B,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,43,t331-b25C-sl2B,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,43,t33E-b25A-sl2B,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,43,t395-b25A-sl2B,"BEHREND- E26 - D.TOWN",1,602,9417_shp,0,0
26,43,t3A2-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t3F9-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9417_shp,0,0
26,43,t406-b25C-sl2B,"E. 26TH - BEHREND",0,604,9416_shp,0,0
26,43,t45D-b25C-sl2B,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,43,t46A-b25A-sl2B,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,43,t4C1-b25A-sl2B,"BEHREND- E26 - D.TOWN",1,602,9417_shp,0,0
26,43,t4CE-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t525-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9417_shp,0,0
26,43,t532-b25C-sl2B,"E. 26TH - BEHREND",0,604,9416_shp,0,0
26,43,t589-b25C-sl2B,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,43,t596-b25A-sl2B,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,43,t5ED-b25A-sl2B,"BEHREND- E26 - D.TOWN",1,602,9417_shp,0,0
26,43,t5FA-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t651-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,43,t668-b25C-sl2B,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,43,t6BF-b25C-sl2B,"BEHREND- E26 - D.TOWN",1,604,9417_shp,0,0
26,43,t6C2-b25A-sl2B,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,43,t717-b25A-sl2B,"BEHREND- E26 - D.TOWN",1,602,9259_shp,0,0
26,43,t726-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t77B-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9417_shp,0,0
26,43,t785-b25C-sl2B,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,43,t7D0-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t7D7-b25C-sl2B,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,43,t7FC-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,43,t7FE-b25C-sl2B,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,43,t84B-b25C-sl2B,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,43,t84B-b25E-sl2B,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,43,t89A-b25E-sl2B,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,45,t217-b25A-sl2D,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,45,t269-b25A-sl2D,"BEHREND- E26 - D.TOWN",1,602,9259_shp,0,0
26,45,t276-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t2CA-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,45,t2DA-b25C-sl2D,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,45,t331-b25C-sl2D,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,45,t33E-b25A-sl2D,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,45,t395-b25A-sl2D,"BEHREND- E26 - D.TOWN",1,602,9417_shp,0,0
26,45,t3A2-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t3F9-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9417_shp,0,0
26,45,t406-b25C-sl2D,"E. 26TH - BEHREND",0,604,9416_shp,0,0
26,45,t45D-b25C-sl2D,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,45,t46A-b25A-sl2D,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,45,t4C1-b25A-sl2D,"BEHREND- E26 - D.TOWN",1,602,9417_shp,0,0
26,45,t4CE-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t525-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9417_shp,0,0
26,45,t532-b25C-sl2D,"E. 26TH - BEHREND",0,604,9416_shp,0,0
26,45,t589-b25C-sl2D,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,45,t596-b25A-sl2D,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,45,t5ED-b25A-sl2D,"BEHREND- E26 - D.TOWN",1,602,9417_shp,0,0
26,45,t5FA-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t651-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,45,t668-b25C-sl2D,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,45,t6BF-b25C-sl2D,"BEHREND- E26 - D.TOWN",1,604,9417_shp,0,0
26,45,t6C2-b25A-sl2D,"E. 26TH - BEHREND",0,602,9461_shp,0,0
26,45,t717-b25A-sl2D,"BEHREND- E26 - D.TOWN",1,602,9259_shp,0,0
26,45,t726-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t77B-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9417_shp,0,0
26,45,t785-b25C-sl2D,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,45,t7D0-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t7D7-b25C-sl2D,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,45,t7FC-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
26,45,t7FE-b25C-sl2D,"E. 26TH - BEHREND",0,604,9461_shp,0,0
26,45,t84B-b25C-sl2D,"BEHREND- E26 - D.TOWN",1,604,9259_shp,0,0
26,45,t84B-b25E-sl2D,"E. 26TH - BEHREND",0,606,9461_shp,0,0
26,45,t89A-b25E-sl2D,"BEHREND- E26 - D.TOWN",1,606,9259_shp,0,0
260,43,t26D-b294-sl2B,"EAST COUNTY - INF.",1,660,9449_shp,0,0
260,43,t592-b1810-sl2B,"EAST COUNTY - INF.",1,6160,9449_shp,0,0
260,43,t8A7-b1874-sl2B,"EAST COUNTY - INF.",1,6260,9449_shp,0,0
260,45,t26D-b294-sl2D,"EAST COUNTY - INF.",1,660,9449_shp,0,0
260,45,t592-b1810-sl2D,"EAST COUNTY - INF.",1,6160,9449_shp,0,0
260,45,t8A7-b1874-sl2D,"EAST COUNTY - INF.",1,6260,9449_shp,0,0
261,39,t2BC-b2F9-sl27,"WEST COUNTY - BPS",1,761,9448_shp,0,0
261,43,t20E-b295-sl2B,"WEST COUNTY - BPS",1,661,9450_shp,0,0
261,43,t52E-b1811-sl2B,"WEST COUNTY - BPS",1,6161,9450_shp,0,0
261,43,t84E-b1875-sl2B,"WEST COUNTY - BPS",1,6261,9450_shp,0,0
261,45,t20E-b295-sl2D,"WEST COUNTY - BPS",1,661,9450_shp,0,0
261,45,t52E-b1811-sl2D,"WEST COUNTY - BPS",1,6161,9450_shp,0,0
261,45,t84E-b1875-sl2D,"WEST COUNTY - BPS",1,6261,9450_shp,0,0
27,39,t331-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9458_shp,0,0
27,39,t357-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t3A7-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9458_shp,0,0
27,39,t3F2-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t415-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9427_shp,0,0
27,39,t460-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t483-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9458_shp,0,0
27,39,t4CE-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t519-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9427_shp,0,0
27,39,t53C-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t587-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9458_shp,0,0
27,39,t5AA-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t5F5-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9427_shp,0,0
27,39,t640-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t663-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9458_shp,0,0
27,39,t6B3-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9242_shp,0,0
27,39,t6D2-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9466_shp,0,0
27,39,t71D-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9236_shp,0,0
27,39,t73C-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9431_shp,0,0
27,39,t787-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9236_shp,0,0
27,39,t7A6-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9466_shp,0,0
27,39,t7F1-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9236_shp,0,0
27,39,t838-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9466_shp,0,0
27,39,t858-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9236_shp,0,0
27,39,t89A-b2D7-sl27,"STATE- VA-PRESQUE ISLE DOWNS",0,727,9466_shp,0,0
27,39,t8BA-b2D7-sl27,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,727,9236_shp,0,0
27,43,t331-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,43,t357-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t3A7-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,43,t3F2-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t415-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,43,t460-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t483-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9429_shp,0,0
27,43,t4CE-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t519-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,43,t53C-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t587-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9429_shp,0,0
27,43,t5AA-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t5F5-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,43,t640-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t663-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,43,t6AE-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
27,43,t6CD-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9469_shp,0,0
27,43,t718-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9239_shp,0,0
27,43,t737-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9426_shp,0,0
27,43,t782-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9239_shp,0,0
27,43,t7A1-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9469_shp,0,0
27,43,t7EC-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9239_shp,0,0
27,43,t80B-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9469_shp,0,0
27,43,t853-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9239_shp,0,0
27,43,t86D-b25D-sl2B,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9469_shp,0,0
27,43,t8B6-b25D-sl2B,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9239_shp,0,0
27,45,t331-b25D-sl2D,"STATE- VA-PRESQUE ISLE DOWNS",0,605,9463_shp,0,0
27,45,t357-b25D-sl2D,"PRESQUE ISLE DOWNS - STATE - D. TOWN",1,605,9255_shp,0,0
